year,importer1,importer2,flow2,flow1,category
2009,Rest of the World,Rest of the World,30607.659,30607.659,animals
2010,USA,Germany,72.609,296.318,animals
2010,USA,Netherlands,233.330,181.536,animals
2010,USA,Brazil,188.253,54.759,animals
2010,USA,France,192.889,270.570,animals
2010,USA,New Zealand,1188.831,43.305,animals
2010,USA,China,2180.416,1358.136,animals
2010,USA,Denmark,321.330,60.355,animals
2010,USA,Canada,5778.604,2441.792,animals
2010,USA,Australia,1247.703,208.591,animals
2010,USA,Japan,198.078,3686.469,animals
2010,USA,Italy,349.049,115.845,animals
2010,USA,Russia,149.477,809.354,animals
2010,USA,UK,246.642,176.739,animals
2010,USA,Spain,81.430,140.722,animals
2010,USA,Rest of the World,8435.871,10992.145,animals
2010,Germany,Netherlands,4906.319,3288.939,animals
2010,Germany,Brazil,202.070,53.045,animals
2010,Germany,France,1618.070,1654.495,animals
2010,Germany,New Zealand,335.659,0.576,animals
2010,Germany,China,798.039,111.216,animals
2010,Germany,Denmark,2054.263,766.221,animals
2010,Germany,Canada,52.954,16.869,animals
2010,Germany,Australia,24.892,10.139,animals
2010,Germany,Japan,5.789,79.991,animals
2010,Germany,Italy,862.839,3354.587,animals
2010,Germany,Russia,70.754,1211.442,animals
2010,Germany,UK,379.668,966.926,animals
2010,Germany,Spain,413.960,770.692,animals
2010,Germany,Rest of the World,5813.441,7243.065,animals
2010,Netherlands,Brazil,568.726,11.157,animals
2010,Netherlands,France,538.642,1707.384,animals
2010,Netherlands,New Zealand,128.416,2.680,animals
2010,Netherlands,China,257.294,182.681,animals
2010,Netherlands,Denmark,297.700,374.296,animals
2010,Netherlands,Canada,22.197,23.090,animals
2010,Netherlands,Australia,38.275,10.227,animals
2010,Netherlands,Japan,16.148,158.805,animals
2010,Netherlands,Italy,231.004,1616.405,animals
2010,Netherlands,Russia,109.368,311.716,animals
2010,Netherlands,UK,542.200,1708.866,animals
2010,Netherlands,Spain,165.181,777.770,animals
2010,Netherlands,Rest of the World,2389.669,5619.385,animals
2010,Brazil,France,16.566,52.382,animals
2010,Brazil,New Zealand,2.025,3.187,animals
2010,Brazil,China,126.012,252.939,animals
2010,Brazil,Denmark,0.588,8.195,animals
2010,Brazil,Canada,8.896,59.325,animals
2010,Brazil,Australia,5.559,0.636,animals
2010,Brazil,Japan,0.915,951.037,animals
2010,Brazil,Italy,8.847,169.697,animals
2010,Brazil,Russia,0.182,1985.999,animals
2010,Brazil,UK,1.109,139.826,animals
2010,Brazil,Spain,15.152,115.593,animals
2010,Brazil,Rest of the World,1406.942,8878.365,animals
2010,France,New Zealand,250.101,3.249,animals
2010,France,China,237.982,177.004,animals
2010,France,Denmark,339.074,107.768,animals
2010,France,Canada,102.141,55.581,animals
2010,France,Australia,33.130,18.926,animals
2010,France,Japan,12.344,216.212,animals
2010,France,Italy,904.424,3530.115,animals
2010,France,Russia,33.661,325.527,animals
2010,France,UK,1242.788,1113.411,animals
2010,France,Spain,1750.667,1556.733,animals
2010,France,Rest of the World,4099.669,3797.783,animals
2010,New Zealand,China,16.339,1606.411,animals
2010,New Zealand,Denmark,12.336,127.418,animals
2010,New Zealand,Canada,27.907,188.912,animals
2010,New Zealand,Australia,132.561,637.250,animals
2010,New Zealand,Japan,6.279,646.899,animals
2010,New Zealand,Italy,2.063,56.624,animals
2010,New Zealand,Russia,0.852,144.621,animals
2010,New Zealand,UK,6.405,546.539,animals
2010,New Zealand,Spain,0.297,68.101,animals
2010,New Zealand,Rest of the World,83.335,5933.792,animals
2010,China,Denmark,320.628,74.092,animals
2010,China,Canada,390.992,310.972,animals
2010,China,Australia,453.047,116.241,animals
2010,China,Japan,320.346,1469.028,animals
2010,China,Italy,7.400,130.329,animals
2010,China,Russia,967.600,199.458,animals
2010,China,UK,48.750,252.008,animals
2010,China,Spain,113.842,418.801,animals
2010,China,Rest of the World,2837.749,4476.657,animals
2010,Denmark,Canada,57.103,31.515,animals
2010,Denmark,Australia,5.321,210.675,animals
2010,Denmark,Japan,0.238,850.730,animals
2010,Denmark,Italy,96.377,754.369,animals
2010,Denmark,Russia,9.196,443.276,animals
2010,Denmark,UK,117.671,1442.873,animals
2010,Denmark,Spain,53.494,471.246,animals
2010,Denmark,Rest of the World,1376.757,3051.030,animals
2010,Canada,Australia,93.857,117.904,animals
2010,Canada,Japan,14.653,1521.128,animals
2010,Canada,Italy,56.697,21.624,animals
2010,Canada,Russia,18.881,315.782,animals
2010,Canada,UK,18.046,54.154,animals
2010,Canada,Spain,5.410,26.871,animals
2010,Canada,Rest of the World,658.886,1556.293,animals
2010,Australia,Japan,9.491,2488.305,animals
2010,Australia,Italy,37.208,23.973,animals
2010,Australia,Russia,0.828,271.354,animals
2010,Australia,UK,23.940,149.863,animals
2010,Australia,Spain,4.483,2.728,animals
2010,Australia,Rest of the World,375.295,5019.924,animals
2010,Japan,Italy,104.251,1.275,animals
2010,Japan,Russia,611.794,55.022,animals
2010,Japan,UK,53.241,3.778,animals
2010,Japan,Spain,180.583,2.960,animals
2010,Japan,Rest of the World,7493.595,1041.311,animals
2010,Italy,Russia,0.146,93.220,animals
2010,Italy,UK,287.958,366.922,animals
2010,Italy,Spain,1397.876,406.816,animals
2010,Italy,Rest of the World,4905.535,1431.333,animals
2010,Russia,UK,92.697,50.594,animals
2010,Russia,Spain,228.192,5.729,animals
2010,Russia,Rest of the World,5895.202,1179.858,animals
2010,UK,Spain,203.016,364.382,animals
2010,UK,Rest of the World,4741.429,2231.850,animals
2010,Spain,Rest of the World,4684.266,3504.985,animals
2010,Rest of the World,Rest of the World,38006.210,38006.210,animals
2011,USA,Germany,100.754,406.326,animals
2011,USA,Netherlands,283.752,243.804,animals
2011,USA,France,237.163,343.677,animals
2011,USA,Brazil,167.634,71.142,animals
2011,USA,New Zealand,1407.366,62.364,animals
2011,USA,China,2398.354,2263.193,animals
2011,USA,Denmark,363.903,75.183,animals
2011,USA,Australia,1348.306,300.068,animals
2011,USA,Canada,5769.878,2925.933,animals
2011,USA,Japan,210.991,4720.552,animals
2011,USA,Italy,389.761,124.996,animals
2011,USA,Russia,247.525,922.806,animals
2011,USA,UK,306.968,157.075,animals
2011,USA,Spain,104.315,144.922,animals
2011,USA,Rest of the World,9973.752,13701.765,animals
2011,Germany,Netherlands,5711.447,4205.909,animals
2011,Germany,France,1959.256,1960.041,animals
2011,Germany,Brazil,244.026,47.544,animals
2011,Germany,New Zealand,497.806,1.385,animals
2011,Germany,China,921.241,259.172,animals
2011,Germany,Denmark,2313.826,914.495,animals
2011,Germany,Australia,47.481,18.907,animals
2011,Germany,Canada,46.508,17.086,animals
2011,Germany,Japan,6.336,93.528,animals
2011,Germany,Italy,1025.913,3735.828,animals
2011,Germany,Russia,63.981,1219.186,animals
2011,Germany,UK,500.374,1127.165,animals
2011,Germany,Spain,469.604,846.450,animals
2011,Germany,Rest of the World,7307.943,9084.062,animals
2011,Netherlands,France,644.760,1969.703,animals
2011,Netherlands,Brazil,725.397,21.577,animals
2011,Netherlands,New Zealand,205.689,6.607,animals
2011,Netherlands,China,347.224,209.184,animals
2011,Netherlands,Denmark,440.138,416.224,animals
2011,Netherlands,Australia,51.300,27.999,animals
2011,Netherlands,Canada,32.268,26.191,animals
2011,Netherlands,Japan,14.599,163.320,animals
2011,Netherlands,Italy,231.219,1662.256,animals
2011,Netherlands,Russia,156.688,381.733,animals
2011,Netherlands,UK,816.860,1909.921,animals
2011,Netherlands,Spain,225.109,865.636,animals
2011,Netherlands,Rest of the World,2843.887,6879.526,animals
2011,France,Brazil,56.646,24.515,animals
2011,France,New Zealand,275.289,3.824,animals
2011,France,China,330.812,287.761,animals
2011,France,Denmark,390.575,123.422,animals
2011,France,Australia,37.548,21.956,animals
2011,France,Canada,107.586,66.013,animals
2011,France,Japan,9.074,254.555,animals
2011,France,Italy,1025.800,3906.407,animals
2011,France,Russia,34.315,314.616,animals
2011,France,UK,1401.494,1122.807,animals
2011,France,Spain,1888.945,1808.122,animals
2011,France,Rest of the World,4522.490,4831.485,animals
2011,Brazil,New Zealand,1.411,4.649,animals
2011,Brazil,China,276.592,457.301,animals
2011,Brazil,Denmark,1.877,10.530,animals
2011,Brazil,Australia,14.057,0.315,animals
2011,Brazil,Canada,12.392,41.968,animals
2011,Brazil,Japan,1.155,1386.438,animals
2011,Brazil,Italy,10.551,190.497,animals
2011,Brazil,Russia,0.062,1597.649,animals
2011,Brazil,UK,2.072,178.151,animals
2011,Brazil,Spain,21.605,135.596,animals
2011,Brazil,Rest of the World,1805.045,9887.903,animals
2011,New Zealand,China,23.538,2254.876,animals
2011,New Zealand,Denmark,15.540,147.422,animals
2011,New Zealand,Australia,124.989,703.897,animals
2011,New Zealand,Canada,29.685,254.227,animals
2011,New Zealand,Japan,8.313,748.849,animals
2011,New Zealand,Italy,2.439,72.422,animals
2011,New Zealand,Russia,2.706,168.491,animals
2011,New Zealand,UK,4.047,604.963,animals
2011,New Zealand,Spain,0.333,95.699,animals
2011,New Zealand,Rest of the World,113.263,7523.334,animals
2011,China,Denmark,458.979,73.001,animals
2011,China,Australia,627.284,171.254,animals
2011,China,Canada,600.668,357.520,animals
2011,China,Japan,186.718,1645.458,animals
2011,China,Italy,8.562,164.469,animals
2011,China,Russia,1051.356,243.027,animals
2011,China,UK,95.287,332.523,animals
2011,China,Spain,230.893,468.814,animals
2011,China,Rest of the World,3704.556,5722.695,animals
2011,Denmark,Australia,5.379,204.798,animals
2011,Denmark,Canada,70.631,38.709,animals
2011,Denmark,Japan,0.428,906.077,animals
2011,Denmark,Italy,104.442,787.535,animals
2011,Denmark,Russia,12.174,548.779,animals
2011,Denmark,UK,154.181,1568.775,animals
2011,Denmark,Spain,70.626,462.485,animals
2011,Denmark,Rest of the World,1575.803,3697.463,animals
2011,Australia,Canada,105.666,117.808,animals
2011,Australia,Japan,11.089,2824.070,animals
2011,Australia,Italy,48.639,32.258,animals
2011,Australia,Russia,1.919,382.219,animals
2011,Australia,UK,18.443,180.708,animals
2011,Australia,Spain,4.816,1.727,animals
2011,Australia,Rest of the World,431.003,5750.260,animals
2011,Canada,Japan,16.657,1548.872,animals
2011,Canada,Italy,68.251,26.672,animals
2011,Canada,Russia,23.401,535.922,animals
2011,Canada,UK,15.020,40.182,animals
2011,Canada,Spain,6.440,30.141,animals
2011,Canada,Rest of the World,818.170,1705.384,animals
2011,Japan,Italy,126.811,0.533,animals
2011,Japan,Russia,700.187,13.404,animals
2011,Japan,UK,53.578,5.317,animals
2011,Japan,Spain,279.905,3.847,animals
2011,Japan,Rest of the World,8918.984,909.846,animals
2011,Italy,Russia,0.174,123.135,animals
2011,Italy,UK,344.820,421.388,animals
2011,Italy,Spain,1627.424,413.334,animals
2011,Italy,Rest of the World,5700.403,1705.010,animals
2011,Russia,UK,68.730,59.753,animals
2011,Russia,Spain,328.672,8.982,animals
2011,Russia,Rest of the World,6900.427,1547.106,animals
2011,UK,Spain,226.640,371.211,animals
2011,UK,Rest of the World,5173.861,2527.026,animals
2011,Spain,Rest of the World,5294.083,4172.111,animals
2011,Rest of the World,Rest of the World,45755.066,45755.066,animals
2012,USA,Germany,134.420,436.801,animals
2012,USA,Netherlands,248.148,225.422,animals
2012,USA,Brazil,150.063,63.417,animals
2012,USA,New Zealand,1523.271,86.444,animals
2012,USA,France,211.213,296.117,animals
2012,USA,China,2309.587,2509.087,animals
2012,USA,Denmark,314.153,55.492,animals
2012,USA,Australia,1590.327,323.394,animals
2012,USA,Canada,5861.835,3236.356,animals
2012,USA,Japan,233.621,4651.075,animals
2012,USA,Italy,385.914,125.775,animals
2012,USA,Russia,210.981,1260.166,animals
2012,USA,UK,262.711,172.901,animals
2012,USA,Hong Kong,10.535,1163.155,animals
2012,USA,Rest of the World,10932.630,12536.063,animals
2012,Germany,Netherlands,5407.262,4011.893,animals
2012,Germany,Brazil,157.952,36.644,animals
2012,Germany,New Zealand,347.590,2.089,animals
2012,Germany,France,1720.672,1796.701,animals
2012,Germany,China,842.564,493.035,animals
2012,Germany,Denmark,2294.121,910.081,animals
2012,Germany,Australia,42.406,22.937,animals
2012,Germany,Canada,33.431,25.083,animals
2012,Germany,Japan,4.564,95.023,animals
2012,Germany,Italy,914.816,3226.303,animals
2012,Germany,Russia,52.452,1028.241,animals
2012,Germany,UK,478.457,1156.915,animals
2012,Germany,Hong Kong,0.790,316.874,animals
2012,Germany,Rest of the World,7219.272,9316.673,animals
2012,Netherlands,Brazil,587.366,16.438,animals
2012,Netherlands,New Zealand,232.104,9.285,animals
2012,Netherlands,France,643.713,1941.548,animals
2012,Netherlands,China,321.081,239.534,animals
2012,Netherlands,Denmark,485.628,425.854,animals
2012,Netherlands,Australia,50.301,76.812,animals
2012,Netherlands,Canada,28.441,31.916,animals
2012,Netherlands,Japan,21.037,144.486,animals
2012,Netherlands,Italy,244.656,1524.641,animals
2012,Netherlands,Russia,104.673,360.901,animals
2012,Netherlands,UK,841.884,1854.761,animals
2012,Netherlands,Hong Kong,0.407,732.328,animals
2012,Netherlands,Rest of the World,3105.741,6633.629,animals
2012,Brazil,New Zealand,6.284,6.835,animals
2012,Brazil,France,26.041,39.628,animals
2012,Brazil,China,243.314,588.350,animals
2012,Brazil,Denmark,1.456,8.571,animals
2012,Brazil,Australia,22.316,0.800,animals
2012,Brazil,Canada,16.339,47.055,animals
2012,Brazil,Japan,1.416,1025.343,animals
2012,Brazil,Italy,11.927,188.817,animals
2012,Brazil,Russia,0.118,1637.953,animals
2012,Brazil,UK,1.871,142.519,animals
2012,Brazil,Hong Kong,0.202,1649.542,animals
2012,Brazil,Rest of the World,1835.690,9193.487,animals
2012,New Zealand,France,9.224,229.681,animals
2012,New Zealand,China,21.768,2879.622,animals
2012,New Zealand,Denmark,19.640,52.728,animals
2012,New Zealand,Australia,126.308,655.604,animals
2012,New Zealand,Canada,22.156,215.332,animals
2012,New Zealand,Japan,4.877,770.379,animals
2012,New Zealand,Italy,4.432,56.830,animals
2012,New Zealand,Russia,0.014,142.362,animals
2012,New Zealand,UK,9.251,547.824,animals
2012,New Zealand,Hong Kong,0.471,374.793,animals
2012,New Zealand,Rest of the World,117.475,7140.995,animals
2012,France,China,275.355,345.304,animals
2012,France,Denmark,370.630,116.936,animals
2012,France,Australia,30.507,28.729,animals
2012,France,Canada,91.720,56.761,animals
2012,France,Japan,9.196,257.094,animals
2012,France,Italy,1010.551,3452.207,animals
2012,France,Russia,27.131,288.265,animals
2012,France,UK,1198.867,1105.808,animals
2012,France,Hong Kong,0.366,116.180,animals
2012,France,Rest of the World,6344.511,6177.738,animals
2012,China,Denmark,497.547,64.444,animals
2012,China,Australia,756.651,172.562,animals
2012,China,Canada,728.783,346.009,animals
2012,China,Japan,199.464,1656.791,animals
2012,China,Italy,15.198,144.487,animals
2012,China,Russia,975.629,241.568,animals
2012,China,UK,97.946,294.047,animals
2012,China,Hong Kong,554.731,1971.227,animals
2012,China,Rest of the World,3302.247,4079.112,animals
2012,Denmark,Australia,9.658,202.056,animals
2012,Denmark,Canada,77.167,37.354,animals
2012,Denmark,Japan,0.606,826.089,animals
2012,Denmark,Italy,106.947,695.367,animals
2012,Denmark,Russia,5.829,568.312,animals
2012,Denmark,UK,117.914,1418.432,animals
2012,Denmark,Hong Kong,0.005,52.925,animals
2012,Denmark,Rest of the World,1559.774,3908.111,animals
2012,Australia,Canada,110.366,143.148,animals
2012,Australia,Japan,12.795,2689.214,animals
2012,Australia,Italy,49.176,28.194,animals
2012,Australia,Russia,1.258,306.713,animals
2012,Australia,UK,19.717,171.933,animals
2012,Australia,Hong Kong,2.599,572.446,animals
2012,Australia,Rest of the World,498.188,5037.249,animals
2012,Canada,Japan,22.871,1533.475,animals
2012,Canada,Italy,64.409,22.592,animals
2012,Canada,Russia,21.752,677.452,animals
2012,Canada,UK,20.506,32.719,animals
2012,Canada,Hong Kong,6.222,265.187,animals
2012,Canada,Rest of the World,823.504,1312.910,animals
2012,Japan,Italy,138.756,1.736,animals
2012,Japan,Russia,645.556,5.318,animals
2012,Japan,UK,63.764,3.404,animals
2012,Japan,Hong Kong,37.989,192.082,animals
2012,Japan,Rest of the World,9178.007,671.029,animals
2012,Italy,Russia,1.487,118.957,animals
2012,Italy,UK,286.527,402.887,animals
2012,Italy,Hong Kong,7.008,57.023,animals
2012,Italy,Rest of the World,6590.518,1915.284,animals
2012,Russia,UK,51.069,75.378,animals
2012,Russia,Hong Kong,1.069,26.465,animals
2012,Russia,Rest of the World,8089.771,1617.646,animals
2012,UK,Hong Kong,0.673,193.631,animals
2012,UK,Rest of the World,5625.329,2826.755,animals
2012,Hong Kong,Rest of the World,2223.821,1204.406,animals
2012,Rest of the World,Rest of the World,52334.041,52334.041,animals
2013,USA,Germany,202.671,457.910,animals
2013,USA,Netherlands,272.933,244.727,animals
2013,USA,New Zealand,1486.768,96.278,animals
2013,USA,Brazil,181.122,73.662,animals
2013,USA,France,253.089,283.752,animals
2013,USA,China,2375.659,2919.721,animals
2013,USA,Australia,1629.676,299.952,animals
2013,USA,Denmark,402.689,68.377,animals
2013,USA,Canada,6370.568,3241.528,animals
2013,USA,Japan,154.144,4446.160,animals
2013,USA,Italy,405.201,123.852,animals
2013,USA,Russia,185.663,603.134,animals
2013,USA,UK,309.158,167.877,animals
2013,USA,Hong Kong,26.396,1468.672,animals
2013,USA,Rest of the World,11567.395,14189.308,animals
2013,Germany,Netherlands,6091.500,4547.553,animals
2013,Germany,New Zealand,371.706,3.724,animals
2013,Germany,Brazil,182.975,25.671,animals
2013,Germany,France,1804.627,1892.739,animals
2013,Germany,China,777.609,624.991,animals
2013,Germany,Australia,30.538,23.404,animals
2013,Germany,Denmark,2413.682,1033.926,animals
2013,Germany,Canada,32.879,36.405,animals
2013,Germany,Japan,5.235,106.249,animals
2013,Germany,Italy,1019.393,3663.008,animals
2013,Germany,Russia,60.935,721.075,animals
2013,Germany,UK,488.655,1289.221,animals
2013,Germany,Hong Kong,0.639,286.502,animals
2013,Germany,Rest of the World,7818.568,10243.304,animals
2013,Netherlands,New Zealand,224.251,10.888,animals
2013,Netherlands,Brazil,603.362,12.556,animals
2013,Netherlands,France,649.208,2131.414,animals
2013,Netherlands,China,309.627,295.171,animals
2013,Netherlands,Australia,74.199,64.607,animals
2013,Netherlands,Denmark,496.269,404.290,animals
2013,Netherlands,Canada,32.217,31.542,animals
2013,Netherlands,Japan,24.873,170.971,animals
2013,Netherlands,Italy,281.069,1612.691,animals
2013,Netherlands,Russia,199.761,587.763,animals
2013,Netherlands,UK,793.369,2041.562,animals
2013,Netherlands,Hong Kong,0.406,923.399,animals
2013,Netherlands,Rest of the World,3396.201,7061.986,animals
2013,New Zealand,Brazil,7.657,12.260,animals
2013,New Zealand,France,11.223,223.590,animals
2013,New Zealand,China,23.251,4860.623,animals
2013,New Zealand,Australia,135.283,635.434,animals
2013,New Zealand,Denmark,26.058,49.506,animals
2013,New Zealand,Canada,26.240,181.243,animals
2013,New Zealand,Japan,4.583,747.398,animals
2013,New Zealand,Italy,2.661,42.204,animals
2013,New Zealand,Russia,0.017,156.432,animals
2013,New Zealand,UK,4.148,565.234,animals
2013,New Zealand,Hong Kong,0.817,372.515,animals
2013,New Zealand,Rest of the World,139.662,7005.299,animals
2013,Brazil,France,24.976,48.547,animals
2013,Brazil,China,265.825,469.497,animals
2013,Brazil,Australia,28.459,1.446,animals
2013,Brazil,Denmark,1.873,6.710,animals
2013,Brazil,Canada,14.559,47.556,animals
2013,Brazil,Japan,0.633,1009.270,animals
2013,Brazil,Italy,15.496,216.790,animals
2013,Brazil,Russia,0.000,1798.478,animals
2013,Brazil,UK,1.797,165.811,animals
2013,Brazil,Hong Kong,0.181,2355.324,animals
2013,Brazil,Rest of the World,1927.091,9369.640,animals
2013,France,China,259.539,461.801,animals
2013,France,Australia,35.123,49.449,animals
2013,France,Denmark,412.076,110.989,animals
2013,France,Canada,100.309,59.485,animals
2013,France,Japan,8.017,226.333,animals
2013,France,Italy,1062.168,3390.615,animals
2013,France,Russia,40.219,337.682,animals
2013,France,UK,1349.096,1229.540,animals
2013,France,Hong Kong,0.241,119.830,animals
2013,France,Rest of the World,6782.090,6278.395,animals
2013,China,Australia,1681.488,193.214,animals
2013,China,Denmark,604.453,40.139,animals
2013,China,Canada,767.766,361.529,animals
2013,China,Japan,244.136,1512.306,animals
2013,China,Italy,16.511,161.833,animals
2013,China,Russia,1065.394,279.095,animals
2013,China,UK,157.102,327.774,animals
2013,China,Hong Kong,269.634,2286.712,animals
2013,China,Rest of the World,4386.919,4414.029,animals
2013,Australia,Denmark,245.666,2.193,animals
2013,Australia,Canada,107.075,154.569,animals
2013,Australia,Japan,16.188,2376.860,animals
2013,Australia,Italy,53.644,37.513,animals
2013,Australia,Russia,1.390,316.347,animals
2013,Australia,UK,21.452,160.073,animals
2013,Australia,Hong Kong,2.988,541.836,animals
2013,Australia,Rest of the World,565.898,5352.882,animals
2013,Denmark,Canada,77.947,30.161,animals
2013,Denmark,Japan,0.667,721.008,animals
2013,Denmark,Italy,118.970,745.779,animals
2013,Denmark,Russia,6.712,710.596,animals
2013,Denmark,UK,140.399,1427.782,animals
2013,Denmark,Hong Kong,0.016,48.598,animals
2013,Denmark,Rest of the World,1904.948,4165.869,animals
2013,Canada,Japan,23.216,1241.570,animals
2013,Canada,Italy,67.082,18.845,animals
2013,Canada,Russia,52.348,386.934,animals
2013,Canada,UK,20.230,49.409,animals
2013,Canada,Hong Kong,6.663,323.683,animals
2013,Canada,Rest of the World,873.247,1483.359,animals
2013,Japan,Italy,137.368,0.929,animals
2013,Japan,Russia,688.519,7.309,animals
2013,Japan,UK,61.420,5.297,animals
2013,Japan,Hong Kong,16.162,221.865,animals
2013,Japan,Rest of the World,8180.883,686.072,animals
2013,Italy,Russia,1.604,146.325,animals
2013,Italy,UK,292.322,437.171,animals
2013,Italy,Hong Kong,0.052,57.648,animals
2013,Italy,Rest of the World,7026.536,2041.028,animals
2013,Russia,UK,56.231,59.033,animals
2013,Russia,Hong Kong,2.738,35.218,animals
2013,Russia,Rest of the World,8906.165,1740.764,animals
2013,UK,Hong Kong,0.740,189.834,animals
2013,UK,Rest of the World,5764.156,3102.487,animals
2013,Hong Kong,Rest of the World,2339.543,1234.064,animals
2013,Rest of the World,Rest of the World,56950.159,56950.159,animals
2014,USA,Germany,142.632,457.400,animals
2014,USA,Netherlands,302.763,242.430,animals
2014,USA,New Zealand,1770.891,101.126,animals
2014,USA,Brazil,220.113,79.989,animals
2014,USA,Australia,2773.922,358.587,animals
2014,USA,France,273.750,254.523,animals
2014,USA,China,2467.172,2615.610,animals
2014,USA,Canada,7603.464,3145.191,animals
2014,USA,Denmark,389.246,47.273,animals
2014,USA,Japan,154.400,4783.883,animals
2014,USA,Italy,403.101,136.811,animals
2014,USA,UK,336.944,203.116,animals
2014,USA,Hong Kong,21.074,2060.800,animals
2014,USA,Russia,298.201,380.673,animals
2014,USA,Rest of the World,13596.863,15425.751,animals
2014,Germany,Netherlands,6198.509,4469.466,animals
2014,Germany,New Zealand,317.198,8.008,animals
2014,Germany,Brazil,249.386,26.881,animals
2014,Germany,Australia,38.721,21.201,animals
2014,Germany,France,1930.495,1893.160,animals
2014,Germany,China,777.470,670.091,animals
2014,Germany,Canada,34.787,36.038,animals
2014,Germany,Denmark,2515.766,1042.001,animals
2014,Germany,Japan,6.767,156.821,animals
2014,Germany,Italy,1106.246,3632.031,animals
2014,Germany,UK,489.849,1312.862,animals
2014,Germany,Hong Kong,0.703,345.122,animals
2014,Germany,Russia,61.659,213.617,animals
2014,Germany,Rest of the World,8426.911,10828.829,animals
2014,Netherlands,New Zealand,301.963,12.186,animals
2014,Netherlands,Brazil,573.710,19.416,animals
2014,Netherlands,Australia,70.565,74.513,animals
2014,Netherlands,France,708.254,2069.879,animals
2014,Netherlands,China,298.519,364.197,animals
2014,Netherlands,Canada,36.524,38.265,animals
2014,Netherlands,Denmark,509.556,446.892,animals
2014,Netherlands,Japan,25.183,218.164,animals
2014,Netherlands,Italy,301.740,1629.232,animals
2014,Netherlands,UK,792.020,2067.498,animals
2014,Netherlands,Hong Kong,0.400,1141.668,animals
2014,Netherlands,Russia,321.652,293.334,animals
2014,Netherlands,Rest of the World,3670.522,7886.814,animals
2014,New Zealand,Brazil,7.980,17.478,animals
2014,New Zealand,Australia,174.247,688.275,animals
2014,New Zealand,France,8.880,245.358,animals
2014,New Zealand,China,24.674,5216.697,animals
2014,New Zealand,Canada,27.282,216.839,animals
2014,New Zealand,Denmark,40.970,63.905,animals
2014,New Zealand,Japan,4.316,740.922,animals
2014,New Zealand,Italy,3.718,37.310,animals
2014,New Zealand,UK,5.171,644.641,animals
2014,New Zealand,Hong Kong,1.422,355.739,animals
2014,New Zealand,Russia,0.017,160.213,animals
2014,New Zealand,Rest of the World,139.545,7993.581,animals
2014,Brazil,Australia,37.850,3.373,animals
2014,Brazil,France,17.647,46.369,animals
2014,Brazil,China,262.027,532.483,animals
2014,Brazil,Canada,18.872,40.733,animals
2014,Brazil,Denmark,1.378,8.386,animals
2014,Brazil,Japan,1.973,1128.931,animals
2014,Brazil,Italy,16.573,226.618,animals
2014,Brazil,UK,2.122,178.266,animals
2014,Brazil,Hong Kong,0.044,2621.696,animals
2014,Brazil,Russia,0.008,2441.905,animals
2014,Brazil,Rest of the World,2013.393,9462.037,animals
2014,Australia,France,41.580,42.792,animals
2014,Australia,China,237.614,1704.085,animals
2014,Australia,Canada,102.922,248.921,animals
2014,Australia,Denmark,275.439,2.692,animals
2014,Australia,Japan,7.526,2468.678,animals
2014,Australia,Italy,57.519,61.781,animals
2014,Australia,UK,30.882,190.893,animals
2014,Australia,Hong Kong,2.675,577.290,animals
2014,Australia,Russia,2.237,164.931,animals
2014,Australia,Rest of the World,621.862,6758.085,animals
2014,France,China,256.364,493.320,animals
2014,France,Canada,104.396,58.221,animals
2014,France,Denmark,416.790,120.932,animals
2014,France,Japan,7.304,257.006,animals
2014,France,Italy,1086.312,3226.989,animals
2014,France,UK,1385.897,1293.032,animals
2014,France,Hong Kong,0.287,138.280,animals
2014,France,Russia,37.020,143.657,animals
2014,France,Rest of the World,6974.463,6518.972,animals
2014,China,Canada,727.242,384.274,animals
2014,China,Denmark,640.074,34.767,animals
2014,China,Japan,338.190,1602.254,animals
2014,China,Italy,23.396,161.774,animals
2014,China,UK,256.304,354.672,animals
2014,China,Hong Kong,495.616,2395.565,animals
2014,China,Russia,962.915,339.962,animals
2014,China,Rest of the World,4662.974,5166.849,animals
2014,Canada,Denmark,39.390,95.912,animals
2014,Canada,Japan,26.508,1334.013,animals
2014,Canada,Italy,64.618,22.106,animals
2014,Canada,UK,26.508,57.250,animals
2014,Canada,Hong Kong,4.977,347.577,animals
2014,Canada,Russia,24.995,385.159,animals
2014,Canada,Rest of the World,1088.146,1548.921,animals
2014,Denmark,Japan,2.897,765.724,animals
2014,Denmark,Italy,124.857,733.997,animals
2014,Denmark,UK,164.956,1462.344,animals
2014,Denmark,Hong Kong,0.062,55.221,animals
2014,Denmark,Russia,11.288,357.390,animals
2014,Denmark,Rest of the World,2024.655,4141.094,animals
2014,Japan,Italy,185.096,1.247,animals
2014,Japan,UK,60.264,12.152,animals
2014,Japan,Hong Kong,58.561,236.844,animals
2014,Japan,Russia,696.760,7.477,animals
2014,Japan,Rest of the World,8384.920,636.429,animals
2014,Italy,UK,297.624,462.347,animals
2014,Italy,Hong Kong,5.049,75.205,animals
2014,Italy,Russia,1.793,59.304,animals
2014,Italy,Rest of the World,7531.252,2219.972,animals
2014,UK,Hong Kong,0.716,261.151,animals
2014,UK,Russia,52.750,53.497,animals
2014,UK,Rest of the World,6127.953,3458.046,animals
2014,Hong Kong,Russia,58.600,10.100,animals
