originregion_name,originregion_id,destinationregion_name,destinationregion_id,origin_name,origin_iso,destination_name,destination_iso,countryflow_2014,regionflow_2014
North America,11,Eastern & Middle Africa,8,Canada,CAN,Mozambique,MOZ,280924.24,456211787.1
North America,11,Western Africa,10,Canada,CAN,Mauritania,MRT,,167553250.9
North America,11,Latin America & Caribbean,12,Canada,CAN,Montserrat,MSR,91793.9,8983203157
North America,11,Eastern & Middle Africa,8,Canada,CAN,Mauritius,MUS,3607436.34,456211787.1
North America,11,Eastern & Middle Africa,8,Canada,CAN,Malawi,MWI,208149.92,456211787.1
North America,11,Southeast Asia,2,Canada,CAN,Malaysia,MYS,6001836.89,2319769771
North America,11,Oceania,4,Canada,CAN,New Caledonia,NCL,314575.83,689742116.2
North America,11,Western Africa,10,Canada,CAN,Niger,NER,264073.62,167553250.9
North America,11,Western Africa,10,Canada,CAN,Nigeria,NGA,1998428.7,167553250.9
North America,11,Latin America & Caribbean,12,Canada,CAN,Nicaragua,NIC,57825.87,8983203157
North America,11,Western & Southern Europe,6,Canada,CAN,Netherlands,NLD,36523972.62,2742929458
North America,11,Western & Southern Europe,6,Canada,CAN,Norway,NOR,15140388.56,2742929458
North America,11,South Asia,3,Canada,CAN,Nepal,NPL,1768.46,201132392
North America,11,Oceania,4,Canada,CAN,New Zealand,NZL,27281657.85,689742116.2
North America,11,Northern Africa & Western Asia,7,Canada,CAN,Oman,OMN,8255.03,1557483065
North America,11,South Asia,3,Canada,CAN,Pakistan,PAK,431446.14,201132392
North America,11,Latin America & Caribbean,12,Canada,CAN,Panama,PAN,12390412.85,8983203157
North America,11,Latin America & Caribbean,12,Canada,CAN,Peru,PER,11714518.2,8983203157
North America,11,Southeast Asia,2,Canada,CAN,Philippines,PHL,84008540.1,2319769771
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Poland,POL,17357736.63,1255019809
North America,11,Western & Southern Europe,6,Canada,CAN,Portugal,PRT,1933845.06,2742929458
North America,11,Latin America & Caribbean,12,Canada,CAN,Paraguay,PRY,938319.67,8983203157
North America,11,Oceania,4,Canada,CAN,French Polynesia,PYF,2995363.14,689742116.2
North America,11,Northern Africa & Western Asia,7,Canada,CAN,Qatar,QAT,900255.15,1557483065
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Romania,ROU,593757.4,1255019809
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Russia,RUS,385159452.9,1255019809
North America,11,Northern Africa & Western Asia,7,Canada,CAN,Saudi Arabia,SAU,18051827,1557483065
North America,11,Eastern & Middle Africa,8,Canada,CAN,Sudan,SDN,3286927,456211787.1
North America,11,Western Africa,10,Canada,CAN,Senegal,SEN,526552.97,167553250.9
North America,11,Southeast Asia,2,Canada,CAN,Singapore,SGP,23240888.77,2319769771
North America,11,Oceania,4,Canada,CAN,Solomon Islands,SLB,38259,689742116.2
North America,11,Latin America & Caribbean,12,Canada,CAN,El Salvador,SLV,595039.76,8983203157
North America,11,North America,11,Canada,CAN,Saint Pierre and Miquelon,SPM,1524169,10802691863
North America,11,Western & Southern Europe,6,Canada,CAN,Serbia,SRB,760024.09,2742929458
North America,11,Eastern & Middle Africa,8,Canada,CAN,Sao Tome and Principe,STP,112814,456211787.1
North America,11,Latin America & Caribbean,12,Canada,CAN,Suriname,SUR,5313407.74,8983203157
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Slovak Republic,SVK,471791.26,1255019809
North America,11,Western & Southern Europe,6,Canada,CAN,Slovenia,SVN,121289.77,2742929458
North America,11,Western & Southern Europe,6,Canada,CAN,Sweden,SWE,13208054.72,2742929458
North America,11,Eastern & Middle Africa,8,Canada,CAN,Seychelles,SYC,31647,456211787.1
North America,11,Latin America & Caribbean,12,Canada,CAN,Turks and Caicos Islands,TCA,153967,8983203157
North America,11,Eastern & Middle Africa,8,Canada,CAN,Chad,TCD,35159,456211787.1
North America,11,Western Africa,10,Canada,CAN,Togo,TGO,184293,167553250.9
North America,11,Southeast Asia,2,Canada,CAN,Thailand,THA,28301279.82,2319769771
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Tajikistan,TJK,2831941,1255019809
North America,11,Oceania,4,Canada,CAN,Tonga,TON,312766.38,689742116.2
North America,11,Latin America & Caribbean,12,Canada,CAN,Trinidad and Tobago,TTO,20921404,8983203157
North America,11,Northern Africa & Western Asia,7,Canada,CAN,Tunisia,TUN,509719,1557483065
North America,11,Northern Africa & Western Asia,7,Canada,CAN,Turkey,TUR,7168453.69,1557483065
North America,11,Eastern & Middle Africa,8,Canada,CAN,Tanzania,TZA,165638.21,456211787.1
North America,11,Eastern & Middle Africa,8,Canada,CAN,Uganda,UGA,16364.91,456211787.1
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Ukraine,UKR,27926681.02,1255019809
North America,11,Latin America & Caribbean,12,Canada,CAN,Uruguay,URY,2216007.21,8983203157
North America,11,North America,11,Canada,CAN,United States of America,USA,7603464290,10802691863
North America,11,Eastern Europe & Central Asia,5,Canada,CAN,Uzbekistan,UZB,,1255019809
North America,11,Latin America & Caribbean,12,Canada,CAN,Saint Vincent and the Grenadines,VCT,2527676,8983203157
North America,11,Latin America & Caribbean,12,Canada,CAN,Venezuela,VEN,907876,8983203157
North America,11,Latin America & Caribbean,12,Canada,CAN,"Virgin Islands, British",VGB,1089591,8983203157
North America,11,Southeast Asia,2,Canada,CAN,Vietnam,VNM,102070855.5,2319769771
North America,11,Oceania,4,Canada,CAN,Vanuatu,VUT,,689742116.2
North America,11,Oceania,4,Canada,CAN,Samoa,WSM,37403,689742116.2
North America,11,Northern Africa & Western Asia,7,Canada,CAN,Yemen,YEM,535203,1557483065
North America,11,Southern Africa,9,Canada,CAN,South Africa,ZAF,12509474.58,49906149.76
North America,11,Eastern & Middle Africa,8,Canada,CAN,Zambia,ZMB,791517.34,456211787.1
North America,11,Eastern & Middle Africa,8,Canada,CAN,Zimbabwe,ZWE,1384050.12,456211787.1
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Morocco,MAR,3768888.34,6082051617
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Aruba,ABW,11352.93,1313618945
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,Afghanistan,AFG,67411,254130014.5
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Andorra,AND,1092,92700181390
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,United Arab Emirates,ARE,3596087,6082051617
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Argentina,ARG,146411.18,1313618945
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Armenia,ARM,4267.96,6082051617
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Antigua and Barbuda,ATG,18228,1313618945
Western & Southern Europe,6,Oceania,4,Switzerland,CHE,Australia,AUS,2811498.46,890105533.3
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Austria,AUT,27487403.74,92700181390
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Azerbaijan,AZE,8374.81,6082051617
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Burundi,BDI,909065.94,1381013201
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Benin,BEN,1447223.1,2089944833
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Burkina Faso,BFA,459408.17,2089944833
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,Bangladesh,BGD,61734,254130014.5
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Bulgaria,BGR,11334,12794311764
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Bahrain,BHR,327357.22,6082051617
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,"Bahamas, The",BHS,,1313618945
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Bosnia and Herzegovina,BIH,14196,92700181390
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Belarus,BLR,92994.49,12794311764
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Belize,BLZ,,1313618945
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Bolivia,BOL,86196.4,1313618945
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Brazil,BRA,638111.99,1313618945
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Brunei,BRN,58987.14,2607134676
Western & Southern Europe,6,North America,11,Switzerland,CHE,Canada,CAN,26798528.64,3537224791
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Chile,CHL,112475.19,1313618945
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,China,CHN,7481042.6,10834337648
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Cote dIvoire (IvoryCoast),CIV,333275.09,2089944833
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Cameroon,CMR,138414.06,1381013201
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Congo,COG,30153.08,1381013201
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Colombia,COL,258108.37,1313618945
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Costa Rica,CRI,94880,1313618945
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Cuba,CUB,649776,1313618945
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Cyprus,CYP,98103.26,6082051617
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Czech Republic,CZE,1450923.12,12794311764
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Germany,DEU,375700145.5,92700181390
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Denmark,DNK,1158880.97,92700181390
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Dominican Republic,DOM,29977,1313618945
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Algeria,DZA,2594946.88,6082051617
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Ecuador,ECU,31656.29,1313618945
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Egypt,EGY,8546131.89,6082051617
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Spain,ESP,8750791.3,92700181390
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Estonia,EST,310728.69,92700181390
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Ethiopia,ETH,1167088.57,1381013201
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Finland,FIN,1631030.13,92700181390
Western & Southern Europe,6,Oceania,4,Switzerland,CHE,Fiji,FJI,,890105533.3
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,France,FRA,139700490,92700181390
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,United Kingdom,GBR,11031590.49,92700181390
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Georgia,GEO,60180.48,6082051617
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Ghana,GHA,,2089944833
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Guinea,GIN,45271.23,2089944833
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,"Gambia, The",GMB,28811.46,2089944833
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Greece,GRC,1034791.43,92700181390
Western & Southern Europe,6,North America,11,Switzerland,CHE,Greenland,GRL,4092,3537224791
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Guatemala,GTM,90346,1313618945
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,Hong Kong,HKG,10599726.99,10834337648
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Honduras,HND,7453.94,1313618945
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Croatia,HRV,4526,92700181390
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Haiti,HTI,744389,1313618945
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Hungary,HUN,1290819.03,12794311764
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Indonesia,IDN,988159.87,2607134676
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,India,IND,145696.26,254130014.5
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Ireland,IRL,395561.02,92700181390
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,Iran,IRN,71015,254130014.5
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Iraq,IRQ,343691,6082051617
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Iceland,ISL,73878.56,92700181390
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Israel,ISR,2474858.3,6082051617
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Italy,ITA,94985776.21,92700181390
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Jamaica,JAM,7448,1313618945
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Jordan,JOR,866633.28,6082051617
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,Japan,JPN,9764548.06,10834337648
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Kazakhstan,KAZ,1104944.25,12794311764
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Kenya,KEN,566403,1381013201
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Kyrgyzstan,KGZ,6359,12794311764
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,South Korea,KOR,2856082.45,10834337648
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Kuwait,KWT,505871.11,6082051617
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Lebanon,LBN,3324209.46,6082051617
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Libya,LBY,2305856,6082051617
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,Sri Lanka,LKA,20613.95,254130014.5
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Lithuania,LTU,,92700181390
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Latvia,LVA,36897.42,92700181390
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,Macao,MAC,512412.6,10834337648
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Moldova,MDA,34618.88,12794311764
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Madagascar,MDG,430869.81,1381013201
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,Maldives,MDV,38475.85,254130014.5
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Mexico,MEX,4060359.4,1313618945
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Macedonia,MKD,65620.52,92700181390
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Mali,MLI,123444,2089944833
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Malta,MLT,1583,92700181390
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Myanmar,MMR,562951,2607134676
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,Mongolia,MNG,,10834337648
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Mozambique,MOZ,187469.02,1381013201
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Mauritania,MRT,115263.03,2089944833
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Mauritius,MUS,505351.92,1381013201
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Malaysia,MYS,1604513.27,2607134676
Western & Southern Europe,6,Oceania,4,Switzerland,CHE,New Caledonia,NCL,40377.62,890105533.3
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Niger,NER,118209,2089944833
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Nigeria,NGA,821591,2089944833
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Nicaragua,NIC,770936.98,1313618945
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Netherlands,NLD,22637945.58,92700181390
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Norway,NOR,1462872.02,92700181390
Western & Southern Europe,6,Oceania,4,Switzerland,CHE,New Zealand,NZL,129005.1,890105533.3
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Oman,OMN,204279,6082051617
Western & Southern Europe,6,South Asia,3,Switzerland,CHE,Pakistan,PAK,108206.82,254130014.5
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Panama,PAN,70601.03,1313618945
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Peru,PER,199494.81,1313618945
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Philippines,PHL,2988203.53,2607134676
Western & Southern Europe,6,Oceania,4,Switzerland,CHE,Palau,PLW,,890105533.3
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Poland,POL,967582.46,12794311764
Western & Southern Europe,6,East Asia,1,Switzerland,CHE,North Korea,PRK,3122726,10834337648
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Portugal,PRT,154427.99,92700181390
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Paraguay,PRY,,1313618945
Western & Southern Europe,6,Oceania,4,Switzerland,CHE,French Polynesia,PYF,17689.91,890105533.3
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Qatar,QAT,895505.6,6082051617
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Romania,ROU,351999.48,12794311764
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Russia,RUS,27220435.28,12794311764
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Rwanda,RWA,37994.52,1381013201
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Saudi Arabia,SAU,6532300,6082051617
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Sudan,SDN,4120760,1381013201
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Senegal,SEN,744624.94,2089944833
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Singapore,SGP,6842192.56,2607134676
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,El Salvador,SLV,,1313618945
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Serbia,SRB,534857.15,92700181390
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,South Sudan,SSD,177755,1381013201
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Suriname,SUR,,1313618945
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Slovak Republic,SVK,199631.63,12794311764
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Slovenia,SVN,290428.48,92700181390
Western & Southern Europe,6,Western & Southern Europe,6,Switzerland,CHE,Sweden,SWE,1043537.8,92700181390
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Seychelles,SYC,,1381013201
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Syria,SYR,1298643,6082051617
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Chad,TCD,104332,1381013201
Western & Southern Europe,6,Western Africa,10,Switzerland,CHE,Togo,TGO,194288,2089944833
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Thailand,THA,1954721.85,2607134676
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Turkmenistan,TKM,96072,12794311764
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Tunisia,TUN,1312902,6082051617
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Turkey,TUR,3855940.33,6082051617
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Tanzania,TZA,47023,1381013201
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Uganda,UGA,,1381013201
Western & Southern Europe,6,Eastern Europe & Central Asia,5,Switzerland,CHE,Ukraine,UKR,441930.77,12794311764
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Uruguay,URY,276508.58,1313618945
Western & Southern Europe,6,North America,11,Switzerland,CHE,United States of America,USA,86479962.26,3537224791
Western & Southern Europe,6,Latin America & Caribbean,12,Switzerland,CHE,Venezuela,VEN,42473,1313618945
Western & Southern Europe,6,Southeast Asia,2,Switzerland,CHE,Vietnam,VNM,285661.73,2607134676
Western & Southern Europe,6,Northern Africa & Western Asia,7,Switzerland,CHE,Yemen,YEM,3976163.15,6082051617
Western & Southern Europe,6,Southern Africa,9,Switzerland,CHE,South Africa,ZAF,2701687,450775607.2
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Zambia,ZMB,3724.83,1381013201
Western & Southern Europe,6,Eastern & Middle Africa,8,Switzerland,CHE,Zimbabwe,ZWE,449726.17,1381013201
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Morocco,MAR,1000275.86,5279891388
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Aruba,ABW,35917,8630624897
Latin America & Caribbean,12,Eastern & Middle Africa,8,Chile,CHL,Angola,AGO,8661961,758326805.8
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,United Arab Emirates,ARE,18605731,5279891388
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Argentina,ARG,52086429.95,8630624897
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Armenia,ARM,28256.32,5279891388
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Antigua and Barbuda,ATG,29722.23,8630624897
Latin America & Caribbean,12,Oceania,4,Chile,CHL,Australia,AUS,3888196.59,63333852.01
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Austria,AUT,951521.12,6134419258
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Azerbaijan,AZE,698751.1,5279891388
Latin America & Caribbean,12,Western Africa,10,Chile,CHL,Benin,BEN,1263327.93,367899276.5
Latin America & Caribbean,12,Eastern Europe & Central Asia,5,Chile,CHL,Bulgaria,BGR,569568.47,4667259367
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Bahrain,BHR,43241.46,5279891388
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Bosnia and Herzegovina,BIH,59209.39,6134419258
Latin America & Caribbean,12,Eastern Europe & Central Asia,5,Chile,CHL,Belarus,BLR,4615454.95,4667259367
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Belize,BLZ,67684.76,8630624897
Latin America & Caribbean,12,North America,11,Chile,CHL,Bermuda,BMU,22256.69,7457590153
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Bolivia,BOL,3539114.67,8630624897
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Brazil,BRA,586148313.6,8630624897
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Barbados,BRB,576303.22,8630624897
Latin America & Caribbean,12,North America,11,Chile,CHL,Canada,CAN,127562378.3,7457590153
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Switzerland,CHE,1883754.42,6134419258
Latin America & Caribbean,12,East Asia,1,Chile,CHL,China,CHN,282101484.4,8910757204
Latin America & Caribbean,12,Western Africa,10,Chile,CHL,Cote dIvoire (IvoryCoast),CIV,73949.21,367899276.5
Latin America & Caribbean,12,Eastern & Middle Africa,8,Chile,CHL,Cameroon,CMR,6666495.16,758326805.8
Latin America & Caribbean,12,Eastern & Middle Africa,8,Chile,CHL,Democratic Republic of the Congo,COD,615107,758326805.8
Latin America & Caribbean,12,Eastern & Middle Africa,8,Chile,CHL,Congo,COG,224186.79,758326805.8
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Colombia,COL,81316361.26,8630624897
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Costa Rica,CRI,17127817,8630624897
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Cuba,CUB,21515927,8630624897
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Curacao,CUW,25887,8630624897
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Cyprus,CYP,1964384.93,5279891388
Latin America & Caribbean,12,Eastern Europe & Central Asia,5,Chile,CHL,Czech Republic,CZE,3361823.69,4667259367
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Germany,DEU,133705097.5,6134419258
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Denmark,DNK,38846184.53,6134419258
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Dominican Republic,DOM,6433150.44,8630624897
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Algeria,DZA,8919157.7,5279891388
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Ecuador,ECU,16080839.28,8630624897
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Egypt,EGY,1281946.24,5279891388
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Spain,ESP,101944426.7,6134419258
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Estonia,EST,131655.27,6134419258
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Finland,FIN,413737.91,6134419258
Latin America & Caribbean,12,Oceania,4,Chile,CHL,Fiji,FJI,151661.29,63333852.01
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,France,FRA,89012879.02,6134419258
Latin America & Caribbean,12,Eastern & Middle Africa,8,Chile,CHL,Gabon,GAB,691769,758326805.8
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,United Kingdom,GBR,62070666.68,6134419258
Latin America & Caribbean,12,Northern Africa & Western Asia,7,Chile,CHL,Georgia,GEO,2608400.04,5279891388
Latin America & Caribbean,12,Western Africa,10,Chile,CHL,Ghana,GHA,4266563,367899276.5
Latin America & Caribbean,12,Western Africa,10,Chile,CHL,Guinea,GIN,169447.11,367899276.5
Latin America & Caribbean,12,Eastern & Middle Africa,8,Chile,CHL,Equatorial Guinea,GNQ,821959,758326805.8
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Greece,GRC,678143.22,6134419258
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Grenada,GRD,34457,8630624897
Latin America & Caribbean,12,North America,11,Chile,CHL,Greenland,GRL,48054.88,7457590153
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Guatemala,GTM,1089254.78,8630624897
Latin America & Caribbean,12,East Asia,1,Chile,CHL,Hong Kong,HKG,56551117.29,8910757204
Latin America & Caribbean,12,Latin America & Caribbean,12,Chile,CHL,Honduras,HND,809052.78,8630624897
Latin America & Caribbean,12,Southeast Asia,2,Chile,CHL,Indonesia,IDN,2371456.79,1710987165
Latin America & Caribbean,12,South Asia,3,Chile,CHL,India,IND,,316518112.3
Latin America & Caribbean,12,Western & Southern Europe,6,Chile,CHL,Ireland,IRL,343331.25,6134419258
Latin America & Caribbean,12,South Asia,3,Chile,CHL,Iran,IRN,432579,316518112.3
