year,importer1,importer2,flow2,flow1,category
2011,Italy,Japan,12.883,859.219,all
2011,Italy,UK,827.687,3421.108,all
2011,Italy,Russia,335.486,923.399,all
2011,Italy,Rest of the World,19547.388,14584.477,all
2011,Japan,UK,404.339,53.350,all
2011,Japan,Russia,745.212,35.869,all
2011,Japan,Rest of the World,31615.472,3802.367,all
2011,UK,Russia,128.271,415.933,all
2011,UK,Rest of the World,25682.732,14966.915,all
2011,Russia,Rest of the World,24049.870,12548.572,all
2011,Rest of the World,Rest of the World,311405.888,311405.888,all
2012,USA,Brazil,4938.339,777.363,all
2012,USA,Germany,1794.559,2501.083,all
2012,USA,Netherlands,2368.068,1937.761,all
2012,USA,France,3540.392,962.403,all
2012,USA,China,7041.550,22413.332,all
2012,USA,Canada,23543.752,20966.880,all
2012,USA,Spain,1477.186,1406.260,all
2012,USA,Argentina,1627.766,146.041,all
2012,USA,Italy,3760.487,735.772,all
2012,USA,Japan,807.273,15810.321,all
2012,USA,UK,2553.526,1707.872,all
2012,USA,Russia,283.224,1955.402,all
2012,USA,Rest of the World,68932.057,65282.057,all
2012,Brazil,Germany,196.789,3415.343,all
2012,Brazil,Netherlands,218.562,4775.944,all
2012,Brazil,France,202.385,1614.686,all
2012,Brazil,China,649.139,15257.107,all
2012,Brazil,Canada,55.659,801.802,all
2012,Brazil,Spain,247.246,2032.851,all
2012,Brazil,Argentina,3758.200,625.535,all
2012,Brazil,Italy,188.681,1110.747,all
2012,Brazil,Japan,13.904,3263.692,all
2012,Brazil,UK,173.915,1482.256,all
2012,Brazil,Russia,12.436,2960.021,all
2012,Brazil,Rest of the World,4890.047,38448.484,all
2012,Germany,Netherlands,19247.977,11491.505,all
2012,Germany,France,8267.352,7350.575,all
2012,Germany,China,2035.104,849.029,all
2012,Germany,Canada,339.977,361.288,all
2012,Germany,Spain,5002.645,3032.764,all
2012,Germany,Argentina,739.568,27.731,all
2012,Germany,Italy,7090.425,7417.444,all
2012,Germany,Japan,47.484,895.975,all
2012,Germany,UK,2085.060,5435.564,all
2012,Germany,Russia,220.171,2411.898,all
2012,Germany,Rest of the World,35994.779,35297.595,all
2012,Netherlands,France,4796.471,7413.550,all
2012,Netherlands,China,1089.591,951.455,all
2012,Netherlands,Canada,470.042,306.669,all
2012,Netherlands,Spain,1988.695,2555.711,all
2012,Netherlands,Argentina,1603.461,27.977,all
2012,Netherlands,Italy,1462.969,4588.178,all
2012,Netherlands,Japan,65.647,1035.622,all
2012,Netherlands,UK,2551.897,8627.507,all
2012,Netherlands,Russia,243.469,1770.388,all
2012,Netherlands,Rest of the World,22241.677,24764.771,all
2012,France,China,703.039,2085.408,all
2012,France,Canada,295.586,453.954,all
2012,France,Spain,7609.800,5745.252,all
2012,France,Argentina,318.056,26.145,all
2012,France,Italy,4627.030,6957.299,all
2012,France,Japan,57.506,1732.187,all
2012,France,UK,2837.192,6842.577,all
2012,France,Russia,171.236,1144.424,all
2012,France,Rest of the World,16407.849,22651.905,all
2012,China,Canada,5225.063,1086.143,all
2012,China,Spain,565.707,748.277,all
2012,China,Argentina,4090.714,53.063,all
2012,China,Italy,316.548,476.888,all
2012,China,Japan,436.071,10817.329,all
2012,China,UK,299.800,945.085,all
2012,China,Russia,1073.162,1638.373,all
2012,China,Rest of the World,33558.016,27368.569,all
2012,Canada,Spain,232.548,164.300,all
2012,Canada,Argentina,254.229,13.745,all
2012,Canada,Italy,871.629,336.454,all
2012,Canada,Japan,79.763,4512.440,all
2012,Canada,UK,460.577,426.108,all
2012,Canada,Russia,36.025,719.510,all
2012,Canada,Rest of the World,7577.539,11568.017,all
2012,Spain,Argentina,1297.653,38.541,all
2012,Spain,Italy,1363.212,4863.764,all
2012,Spain,Japan,10.342,636.788,all
2012,Spain,UK,1459.887,3604.349,all
2012,Spain,Russia,349.802,1205.897,all
2012,Spain,Rest of the World,15162.707,16335.100,all
2012,Argentina,Italy,32.051,903.713,all
2012,Argentina,Japan,1.278,638.328,all
2012,Argentina,UK,26.009,897.009,all
2012,Argentina,Russia,0.096,673.901,all
2012,Argentina,Rest of the World,826.374,25604.775,all
2012,Italy,Japan,14.748,940.577,all
2012,Italy,UK,732.927,3287.010,all
2012,Italy,Russia,370.854,912.174,all
2012,Italy,Rest of the World,18425.197,14657.732,all
2012,Japan,UK,413.916,48.122,all
2012,Japan,Russia,663.069,27.565,all
2012,Japan,Rest of the World,31283.092,2915.873,all
2012,UK,Russia,157.996,432.109,all
2012,UK,Rest of the World,24986.624,15089.678,all
2012,Russia,Rest of the World,24439.429,16000.033,all
2012,Rest of the World,Rest of the World,309098.275,309098.275,all
2013,USA,Brazil,4552.416,1747.568,all
2013,USA,Germany,1945.873,2971.442,all
2013,USA,Netherlands,2369.672,2263.863,all
2013,USA,France,3882.911,1140.284,all
2013,USA,China,7066.403,22633.806,all
2013,USA,Canada,25210.617,21873.033,all
2013,USA,Spain,1559.135,1724.449,all
2013,USA,Italy,4151.002,1013.539,all
2013,USA,Argentina,1726.805,139.304,all
2013,USA,Japan,687.693,13898.018,all
2013,USA,UK,2743.620,1887.655,all
2013,USA,Russia,249.817,1575.218,all
2013,USA,Rest of the World,69987.803,69418.840,all
2013,Brazil,Germany,213.345,2746.025,all
2013,Brazil,Netherlands,249.430,5590.790,all
2013,Brazil,France,214.027,1304.048,all
2013,Brazil,China,804.343,20286.403,all
2013,Brazil,Canada,184.543,721.397,all
2013,Brazil,Spain,272.382,2001.314,all
2013,Brazil,Italy,217.272,1192.060,all
2013,Brazil,Argentina,2956.800,519.291,all
2013,Brazil,Japan,12.096,3372.657,all
2013,Brazil,UK,189.161,1341.219,all
2013,Brazil,Russia,15.884,2889.139,all
2013,Brazil,Rest of the World,4780.560,39015.169,all
2013,Germany,Netherlands,20299.554,12573.501,all
2013,Germany,France,8546.838,7673.368,all
2013,Germany,China,2016.507,1189.182,all
2013,Germany,Canada,399.645,380.502,all
2013,Germany,Spain,5971.974,3120.585,all
2013,Germany,Italy,7808.845,7833.573,all
2013,Germany,Argentina,666.791,37.545,all
2013,Germany,Japan,55.853,747.657,all
2013,Germany,UK,2104.611,6010.303,all
2013,Germany,Russia,231.923,2190.802,all
2013,Germany,Rest of the World,38118.568,38693.870,all
2013,Netherlands,France,4960.043,7965.473,all
2013,Netherlands,China,1160.544,1298.360,all
2013,Netherlands,Canada,365.969,316.288,all
2013,Netherlands,Spain,2262.452,2537.903,all
2013,Netherlands,Italy,1574.095,4705.418,all
2013,Netherlands,Argentina,1723.543,38.897,all
2013,Netherlands,Japan,64.631,1094.151,all
2013,Netherlands,UK,2646.989,9740.978,all
2013,Netherlands,Russia,332.092,1988.039,all
2013,Netherlands,Rest of the World,23844.770,27016.741,all
2013,France,China,718.825,2181.008,all
2013,France,Canada,253.292,856.545,all
2013,France,Spain,8388.639,6049.575,all
2013,France,Italy,4850.200,7207.476,all
2013,France,Argentina,333.906,29.598,all
2013,France,Japan,59.270,1694.903,all
2013,France,UK,3127.018,7380.054,all
2013,France,Russia,165.919,1200.341,all
2013,France,Rest of the World,18135.470,25024.740,all
2013,China,Canada,5183.236,1088.707,all
2013,China,Spain,573.853,786.744,all
2013,China,Italy,369.599,518.426,all
2013,China,Argentina,4467.585,49.733,all
2013,China,Japan,448.178,9877.436,all
2013,China,UK,411.309,1025.939,all
2013,China,Russia,1179.668,1728.950,all
2013,China,Rest of the World,37451.859,28975.120,all
2013,Canada,Spain,235.989,199.081,all
2013,Canada,Italy,913.993,384.869,all
2013,Canada,Argentina,209.883,14.383,all
2013,Canada,Japan,82.877,4223.181,all
2013,Canada,UK,473.417,476.448,all
2013,Canada,Russia,69.637,436.062,all
2013,Canada,Rest of the World,7991.400,11502.094,all
2013,Spain,Italy,1504.825,5066.484,all
2013,Spain,Argentina,1100.528,33.512,all
2013,Spain,Japan,10.670,680.777,all
2013,Spain,UK,1525.955,4134.353,all
2013,Spain,Russia,254.945,991.357,all
2013,Spain,Rest of the World,15455.031,17973.619,all
2013,Italy,Argentina,900.466,29.872,all
2013,Italy,Japan,11.536,982.603,all
2013,Italy,UK,735.762,3633.960,all
2013,Italy,Russia,305.818,1066.555,all
2013,Italy,Rest of the World,19799.987,15818.240,all
2013,Argentina,Japan,1.507,1112.284,all
2013,Argentina,UK,29.463,753.887,all
2013,Argentina,Russia,0.407,685.896,all
2013,Argentina,Rest of the World,1004.200,25151.011,all
2013,Japan,UK,371.225,45.050,all
2013,Japan,Russia,708.135,29.913,all
2013,Japan,Rest of the World,28844.284,2626.435,all
2013,UK,Russia,187.383,441.186,all
2013,UK,Rest of the World,26393.319,15991.324,all
2013,Russia,Rest of the World,27745.243,14062.660,all
2013,Rest of the World,Rest of the World,328809.001,328809.001,all
2014,USA,Germany,1850.789,2958.818,all
2014,USA,Brazil,4258.197,1455.446,all
2014,USA,Netherlands,2152.701,2514.645,all
2014,USA,France,4390.273,1174.812,all
2014,USA,China,6787.853,23099.018,all
2014,USA,Canada,26398.847,22445.606,all
2014,USA,Spain,1815.441,2068.948,all
2014,USA,Italy,4199.447,1220.328,all
2014,USA,Argentina,1444.175,138.044,all
2014,USA,Japan,657.479,14764.478,all
2014,USA,UK,2735.872,2053.891,all
2014,USA,Russia,369.200,1237.451,all
2014,USA,Rest of the World,75042.811,74521.422,all
2014,Germany,Brazil,3586.414,205.290,all
2014,Germany,Netherlands,20390.778,12348.857,all
2014,Germany,France,8534.143,7642.942,all
2014,Germany,China,2104.120,1216.293,all
2014,Germany,Canada,308.787,360.396,all
2014,Germany,Spain,5724.372,3257.033,all
2014,Germany,Italy,7825.792,7784.339,all
2014,Germany,Argentina,681.584,36.396,all
2014,Germany,Japan,63.791,733.369,all
2014,Germany,UK,1997.083,6317.082,all
2014,Germany,Russia,260.898,1591.184,all
2014,Germany,Rest of the World,39475.782,40127.509,all
2014,Brazil,Netherlands,280.549,4915.633,all
2014,Brazil,France,202.870,1406.110,all
2014,Brazil,China,590.256,19001.646,all
2014,Brazil,Canada,153.991,704.075,all
2014,Brazil,Spain,313.818,1843.789,all
2014,Brazil,Italy,244.024,1258.369,all
2014,Brazil,Argentina,2640.700,492.482,all
2014,Brazil,Japan,14.485,2756.257,all
2014,Brazil,UK,179.771,1200.920,all
2014,Brazil,Russia,1.358,3636.719,all
2014,Brazil,Rest of the World,5174.450,36196.001,all
2014,Netherlands,France,4714.240,7461.918,all
2014,Netherlands,China,1124.364,1328.561,all
2014,Netherlands,Canada,410.701,315.765,all
2014,Netherlands,Spain,2278.852,2766.439,all
2014,Netherlands,Italy,1657.484,4254.182,all
2014,Netherlands,Argentina,1513.264,40.550,all
2014,Netherlands,Japan,70.880,1001.977,all
2014,Netherlands,UK,2748.601,9887.795,all
2014,Netherlands,Russia,487.781,1597.066,all
2014,Netherlands,Rest of the World,25209.257,28669.173,all
2014,France,China,727.530,2115.799,all
2014,France,Canada,274.524,792.233,all
2014,France,Spain,8260.691,6236.191,all
2014,France,Italy,4883.193,6972.615,all
2014,France,Argentina,264.700,31.455,all
2014,France,Japan,61.796,1718.098,all
2014,France,UK,3286.293,7071.084,all
2014,France,Russia,100.103,958.176,all
2014,France,Rest of the World,18728.514,24562.940,all
2014,China,Canada,4493.895,1122.247,all
2014,China,Spain,699.004,815.680,all
2014,China,Italy,439.112,509.579,all
2014,China,Argentina,4014.129,46.302,all
2014,China,Japan,554.736,9793.120,all
2014,China,UK,466.930,1045.705,all
2014,China,Russia,1133.361,2000.045,all
2014,China,Rest of the World,40366.868,31032.608,all
2014,Canada,Spain,307.782,303.064,all
2014,Canada,Italy,903.739,738.250,all
2014,Canada,Argentina,204.776,10.663,all
2014,Canada,Japan,99.022,3814.759,all
2014,Canada,UK,459.544,523.327,all
2014,Canada,Russia,39.450,434.074,all
2014,Canada,Rest of the World,8875.217,12952.026,all
2014,Spain,Italy,1560.543,5917.501,all
2014,Spain,Argentina,1115.362,32.704,all
2014,Spain,Japan,11.444,822.621,all
2014,Spain,UK,1487.213,4177.975,all
2014,Spain,Russia,154.513,737.487,all
2014,Spain,Rest of the World,16075.722,18869.613,all
2014,Italy,Argentina,924.758,28.692,all
2014,Italy,Japan,12.114,1054.924,all
2014,Italy,UK,783.448,3986.981,all
2014,Italy,Russia,190.206,968.164,all
2014,Italy,Rest of the World,20620.100,16356.711,all
2014,Argentina,Japan,1.656,384.757,all
2014,Argentina,UK,26.014,727.211,all
2014,Argentina,Russia,0.711,818.831,all
2014,Argentina,Rest of the World,913.554,23821.124,all
2014,Japan,UK,420.270,55.724,all
2014,Japan,Russia,749.635,37.258,all
2014,Japan,Rest of the World,28329.121,2659.485,all
2014,UK,Russia,167.978,389.536,all
2014,UK,Rest of the World,27635.171,16646.153,all
2014,Russia,Rest of the World,24988.364,18108.340,all
2014,Rest of the World,Rest of the World,336088.723,336088.723,all
